IDtrajet,Tags,Ville de Départ,Ville d'arrivée,A partir du,Jusqu'au,Client,Véhicule,Distance / Durée,Devis,Prix,Actions,Départ_Pays,Départ_Latitude,Départ_Longitude,Arrivé_Pays,Arrivé_Latitude,Arrivé_Longitude
734914,,Villenave-d\'ornon (FR33),Cestas (FR33),13/03/2024 à 14:00,13/03/2024 à 14:45,LIDL,SuvThermique,16 km00h30,,31€ TOTAL,Accéder, BE60,44.7737872,-0.5595029,,44.7411574,-0.6841225
734821,,Voreppe (FR38),Vénissieux (FR69),28/03/2024 à 09:00,28/03/2024 à 11:00,RRG CENTRE DE GESTION,12m3Thermique,90 km01h00,,59€ TOTAL,Accéder, FR59,45.2928424,5.6361825,,45.6977109,4.8855966
734816,,Voreppe (FR38),Vénissieux (FR69),28/03/2024 à 09:00,28/03/2024 à 11:00,RRG CENTRE DE GESTION,BerlineThermique,90 km01h00,,58€ TOTAL,Accéder, FR01,45.2928424,5.6361825,,45.6977109,4.8855966
734811,,Voreppe (FR38),Vénissieux (FR69),28/03/2024 à 09:00,28/03/2024 à 11:00,RRG CENTRE DE GESTION,BerlineThermique,90 km01h00,,58€ TOTAL,Accéder, FR01,45.2928424,5.6361825,,45.6977109,4.8855966
734731,,Rhode-saint-genèse (BE16),Antwerpen (BE20),12/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,BerlineThermique,63 km01h15,0-2,~ 34€ PRESTATION,Accéder, BE29,50.74503,4.3463687,,51.2211097,4.3997081
734709,,Saint-médard-en-jalles (FR33),Bassens (FR33),05/04/2024 à 09:00,05/04/2024 à 11:30,RRG CENTRE DE GESTION,Berline100% Electrique,24 km00h30,,30€ TOTAL,Accéder, BE51,44.8958887,-0.7170764,,44.9015003,-0.5163222
734694,,Diksmuide (BE86),Antwerpen (BE20),11/03/2024 à 09:00,14/03/2024 à 15:00,ARVAL BELGIUM B2C,CitadineThermique,138 km01h45,03-mai,~ 44€ PRESTATION,Accéder, BE35,51.0333408,2.8647185,,51.2211097,4.3997081
734693,,Dilbeek (BE17),Antwerpen (BE20),11/03/2024 à 09:00,14/03/2024 à 15:00,ARVAL BELGIUM B2C,MonospaceThermique,49 km01h00,03-mai,~ 31€ PRESTATION,Accéder, BE29,50.8480711,4.2662591,,51.2211097,4.3997081
734692,,Dilbeek (BE17),Antwerpen (BE20),11/03/2024 à 09:00,14/03/2024 à 15:00,ARVAL BELGIUM B2C,MinibusThermique,49 km01h00,03-mai,~ 31€ PRESTATION,Accéder, BE91,50.8480711,4.2662591,,51.2211097,4.3997081
734691,,Hasselt (BE35),Antwerpen (BE20),11/03/2024 à 09:00,14/03/2024 à 15:00,ARVAL BELGIUM B2C,BerlineThermique,82 km01h15,03-mai,~ 38€ PRESTATION,Accéder, BE36,50.9303735,5.3378043,,51.2211097,4.3997081
734685,,Hasselt (BE35),Antwerpen (BE20),11/03/2024 à 09:00,14/03/2024 à 15:00,ARVAL BELGIUM B2C,SuvThermique,82 km01h15,03-mai,~ 38€ PRESTATION,Accéder, FR54,50.9303735,5.3378043,,51.2211097,4.3997081
734684,,Hasselt (BE35),Antwerpen (BE20),11/03/2024 à 09:00,14/03/2024 à 15:00,ARVAL BELGIUM B2C,BerlineThermique,82 km01h15,03-mai,~ 38€ PRESTATION,Accéder, BE18,50.9303735,5.3378043,,51.2211097,4.3997081
734682,,Namur (BE51),Antwerpen (BE20),11/03/2024 à 09:00,11/03/2024 à 15:00,ARVAL BELGIUM B2C,MonospaceThermique,109 km01h30,0-2,~ 41€ PRESTATION,Accéder, BE18,50.4665284,4.8661892,,51.2211097,4.3997081
734570,,Montoir-de-bretagne (FR44),Les lucs-sur-boulogne (FR85),12/03/2024 à 08:30,12/03/2024 à 12:00 Rdv 10:45-12:00,CHOPARD,2m3Thermique,111 km01h30,,94€ TOTAL,Accéder, FR69,47.3285909,-2.1543171,,46.8440826,-1.4948903
734514,,Champagne-au-mont-d'or (FR69),Loyettes (FR01),13/03/2024 à 11:30,13/03/2024 à 15:00 Rdv 14:00-15:00,DRIVALIA FRANCE,SuvThermique,46 km00h45,,47€ TOTAL,Accéder, FR24,45.7954913,4.789458,,45.7739423,5.2053916
734508,,Champagne-au-mont-d'or (FR69),Loyettes (FR01),13/03/2024 à 11:30,13/03/2024 à 16:00 Rdv 14:00-16:00,DRIVALIA FRANCE,BerlineThermique,46 km00h45,,46€ TOTAL,Accéder, FR13,45.7954913,4.789458,,45.7739423,5.2053916
734431,,Bierges (BE13),Kortrijk (BE85),13/03/2024 à 09:30 Rdv 9:30-10:30,13/03/2024 à 11:45,DELAWARE,Citadine100% Electrique,125 km01h30,0-2,~ 43€ PRESTATION,Accéder,BE36),50.7111796,4.5894025,,50.8276429,3.2659884
734002,,Kortrijk (BE85),Lummen (BE35),13/03/2024 à 08:30 Rdv 8:30-11:45,13/03/2024 à 11:45,DELAWARE,Citadine100% Electrique,165 km01h41,0-2,~ 57€ PRESTATION,Accéder,FR33),50.8276429,3.2659884,,50.9862157,5.1918579
733982,,Zwijndrecht (BE20),Zwijndrecht (BE20),04/04/2024 à 09:00 Rdv 9:00-10:00,04/04/2024 à 12:00 Rdv 11:00-12:00,CRYNS CARROSSERIE,CitadineThermique,5 km00h15,0-2,~ 21€ PRESTATION,Accéder,FR31),51.8162227,4.6405166,,51.8162227,4.6405166
733927,,Kortrijk (BE85),Gent (BE90),08/04/2024 à 08:45 Rdv 8:45-9:45,08/04/2024 à 11:30,DELAWARE,Citadine100% Electrique,57 km00h45,03-mai,~ 43€ PRESTATION,Accéder,FR33),50.8276429,3.2659884,,51.0538286,3.7250121
733633,,Genk (BE36),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,CitadineThermique,94 km01h15,03-mai,~ 40€ PRESTATION,Accéder,BE30),50.9654864,5.5001456,,51.2211097,4.3997081
733613,,Eupen (BE47),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,SuvThermique,159 km02h00,03-mai,~ 46€ PRESTATION,Accéder,FR86),50.6305665,6.0312717,,51.2211097,4.3997081
733591,,Waremme (BE43),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,SuvThermique,111 km01h30,03-mai,~ 41€ PRESTATION,Accéder,FR24),50.6976875,5.2546191,,51.2211097,4.3997081
733588,,Sint-niklaas (BE91),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,MinibusThermique,23 km00h30,03-mai,~ 25€ PRESTATION,Accéder,FR13),51.1646685,4.1395124,,51.2211097,4.3997081
733569,,Dilbeek (BE17),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,BerlineThermique,49 km01h00,0-2,~ 31€ PRESTATION,Accéder,FR06),50.8480711,4.2662591,,51.2211097,4.3997081
733544,,Antwerpen (BE20),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,BerlineThermique,5 km00h15,6+,~ 21€ PRESTATION,Accéder,FR59),51.2211097,4.3997081,,51.2211097,4.3997081
733542,,Hasselt (BE35),Antwerpen (BE20),07/03/2024 à 09:00,13/03/2024 à 15:00,ARVAL BELGIUM B2C,CitadineThermique,82 km01h15,03-mai,~ 38€ PRESTATION,Accéder,FR44),50.9303735,5.3378043,,51.2211097,4.3997081
733541,,Herve (BE46),Antwerpen (BE20),07/03/2024 à 09:00,13/03/2024 à 15:00,ARVAL BELGIUM B2C,SuvThermique,140 km01h45,6+,~ 44€ PRESTATION,Accéder,FR59),50.63916,5.7931012,,51.2211097,4.3997081
733536,,Antwerpen (BE20),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,MinibusThermique,5 km00h15,6+,~ 21€ PRESTATION,Accéder,FR44),51.2211097,4.3997081,,51.2211097,4.3997081
733528,,Drogenbos (BE16),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,MinibusThermique,55 km01h00,6+,~ 33€ PRESTATION,Accéder,FR01),50.786532,4.3173542,,51.2211097,4.3997081
733520,,Genk (BE36),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,SuvThermique,94 km01h15,03-mai,~ 40€ PRESTATION,Accéder,FR25),50.9654864,5.5001456,,51.2211097,4.3997081
733512,,Dilsen-stokkem (BE36),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,SuvThermique,106 km01h30,0-2,~ 41€ PRESTATION,Accéder,FR57),51.0284779,5.7311405,,51.2211097,4.3997081
733498,,Sint-niklaas (BE91),Antwerpen (BE20),07/03/2024 à 09:00,12/03/2024 à 15:00,ARVAL BELGIUM B2C,12m3Thermique,23 km00h30,03-mai,~ 25€ PRESTATION,Accéder,FR67),51.1646685,4.1395124,,51.2211097,4.3997081
733491,,Dendermonde (BE92),Antwerpen (BE20),07/03/2024 à 09:00,13/03/2024 à 15:00,ARVAL BELGIUM B2C,SuvThermique,45 km00h45,03-mai,~ 31€ PRESTATION,Accéder,FR49),51.0312293,4.098112,,51.2211097,4.3997081
733438,,Zaventem (BE19),Seneffe (BE71),18/03/2024 à 10:00,18/03/2024 à 15:00 Rdv 13:00-15:00,ARVAL BELGIUM B2C,SuvThermique,55 km00h45,03-mai,~ 43€ PRESTATION,Accéder,FR44),50.8806207,4.4730008,,50.5292555,4.2566988
733397,,Zaventem (BE19),Libin (BE68),07/03/2024 à 11:00,12/03/2024 à 16:00 Rdv 14:00-16:00,ARVAL BELGIUM B2C,CitadineThermique,129 km01h30,03-mai,~ 53€ PRESTATION,Accéder,FR59),50.8806207,4.4730008,,49.9809464,5.2569017
733363,,Zaventem (BE19),Visé (BE46),07/03/2024 à 10:30,12/03/2024 à 15:00,ARVAL BELGIUM B2C,CitadineThermique,102 km01h15,0-2,~ 51€ PRESTATION,Accéder,FR94),50.8806207,4.4730008,,50.7347797,5.6936397
733266,,Franois (FR25),Brive-la-gaillarde (FR19),11/03/2024 à 15:00 Rdv 15:00-17:00,12/03/2024 à 16:00 Rdv 14:00-16:00,GROUPE HESS,MonospaceHybride,528 km05h30,,267€ TOTAL,Accéder,FR44),47.2342087,5.9243606,,45.1584982,1.5332389
732005,,Salviac (FR46),Bassens (FR33),29/03/2024 à 09:00,29/03/2024 à 14:00,RRG CENTRE DE GESTION,SuvThermique,193 km02h45,,115€ TOTAL,Accéder,FR31),44.6806047,1.2611389,,44.9015003,-0.5163222
731544,,Montmélian (FR73),Vénissieux (FR69),27/03/2024 à 09:00,27/03/2024 à 11:30,RRG CENTRE DE GESTION,16m3Thermique,114 km01h15,,77€ TOTAL,Accéder,FR64),45.5009946,6.0587974,,45.6977109,4.8855966
731256,,Sauveterre de guyenne (FR33),Bassens (FR33),19/03/2024 à 09:00,19/03/2024 à 11:30,RRG CENTRE DE GESTION,BerlineThermique,57 km01h00,,57€ TOTAL,Accéder,FR31),44.6928333,-0.0862892,,44.9015003,-0.5163222
731096,,Ligne (FR44),Le cellier (FR44),22/03/2024 à 09:00,22/03/2024 à 11:30,RRG CENTRE DE GESTION,16m3Thermique,12 km00h15,,28€ TOTAL,Accéder,FR87),50.5155122,4.5476066,,47.3186735,-1.3465357
730759,,Lacanau (FR33),Bassens (FR33),19/03/2024 à 09:00,19/03/2024 à 15:30,RRG CENTRE DE GESTION,Berline100% Electrique,54 km01h00,,59€ TOTAL,Accéder,FR01),44.9776088,-1.0784851,,44.9015003,-0.5163222
729915,,Ligne (FR44),Le cellier (FR44),18/03/2024 à 09:00,18/03/2024 à 11:30,RRG CENTRE DE GESTION,BerlineThermique,12 km00h15,,27€ TOTAL,Accéder,FR31),50.5155122,4.5476066,,47.3186735,-1.3465357
728829,,Sauveterre de guyenne (FR33),Bassens (FR33),13/03/2024 à 09:00,13/03/2024 à 11:30,RRG CENTRE DE GESTION,MinibusThermique,57 km01h00,,64€ TOTAL,Accéder,FR33),44.6928333,-0.0862892,,44.9015003,-0.5163222
726015,,Prisse (FR71),Vénissieux (FR69),14/03/2024 à 09:00,14/03/2024 à 11:30,RRG CENTRE DE GESTION,BerlineThermique,88 km01h15,,68€ TOTAL,Accéder,FR13),46.3212198,4.7448989,,45.6977109,4.8855966
